precos,Categoria,Modelo,Marca,Tipo de veículo,Ano,Quilometragem,Potência do motor,Combustível,Câmbio,Direção,Cor,Portas,Final de placa,Possui Kit GNV,Tipo de direção
98.900,"Carros, Vans E Utilitários",Chevrolet Ltz 1.2 Turbo 12v Flex Aut,Chevrolet,Suv,2021,48700,1.2,Flex,Automático,Elétrica,Branco,4 Portas,8,Não,Elétrica
140.900,"Carros, Vans E Utilitários",Volkswagen Highline 1.4 Tsi Flex 16v 5p Aut,Volkswagen,Suv,2024,6100,1.4,Flex,Automático,Elétrica,Prata,4 Portas,6,Não,Elétrica
59.900,"Carros, Vans E Utilitários",Hyundai 2.0 16v Flex Aut.,Hyundai,Suv,2013,68,2.0 - 2.9,Flex,Automático,Hidráulica,Preto,4 Portas,5,Não,Hidráulica
157.900,"Carros, Vans E Utilitários",Fiat Ultra 2.0 16v 4x4 Diesel Aut,Fiat,Pick-up,2023,33000,2.0 - 2.9,Diesel,Automático,Elétrica,Azul,4 Portas,6,,
82.900,"Carros, Vans E Utilitários",Renault Zen 1.6 16v Flex Aut,Renault,Suv,2021,81000,1.6,Flex,Automático,Hidráulica,Outra,4 Portas,1,Não,Hidráulica
51.990,"Carros, Vans E Utilitários",Citroen Lounge Tendance 1.6 Turbo Flex Aut.,Citroen,Sedã,2015,165000,1.6,Flex,Automático,Eletro-hidráulica,Cinza,4 Portas,0,Não,5
55.000,"Carros, Vans E Utilitários",Honda Lx 1.4/ 1.4 Flex 8v/16v 5p Aut.,Honda,Hatch,2014,109000,,Flex,Automático,Elétrica,Cinza,4 Portas,,Não,Elétrica
22.990,"Carros, Vans E Utilitários",Citroen Exclus./excl.solaris 1.6 Flex 16v Mec,Citroen,Hatch,2008,189000,1.6,Flex,Manual,Elétrica,Preto,4 Portas,4,Não,Elétrica
58.900,"Carros, Vans E Utilitários",Mitsubishi Tr4 2.0/ 2.0 Flex 16v 4x4 Aut.,Mitsubishi,,2012,195000,,Flex,Automático,Hidráulica,Prata,4 Portas,3,Não,Hidráulica
189.900,"Carros, Vans E Utilitários",Volvo Xc 40 T-5 Híbrido R-design 1.5 262cv Fwd,Volvo,Suv,2021,113000,1.5,Híbrido,Automático,Elétrica,Cinza,4 Portas,8,Não,Elétrica
10.300,"Carros, Vans E Utilitários",Chevrolet Wind 1.0 Mpfi / Efi 2p,Chevrolet,Hatch,1995,213000,1.0,álcool,Manual,Mecânica,Outra,2 Portas,0,Não,Mecânica
109.500,"Carros, Vans E Utilitários",Land Rover Sport Hse Luxury 2.0 4x4 Aut.,Land Rover,Suv,2017,98000,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 Portas,0,Não,Elétrica
95.000,"Carros, Vans E Utilitários",Volkswagen Comfortline 1.0 Tsi Flex 5p Aut.,Volkswagen,Suv,2020,60168,1.0,Flex,,Elétrica,Prata,4 Portas,,Não,Elétrica
45.900,"Carros, Vans E Utilitários",Renault Zen 1.0 Flex 12v 5p Mec.,Renault,Hatch,2022,65700,1.0,,,Elétrica,Branco,4 Portas,,Não,Elétrica
43.500,"Carros, Vans E Utilitários",Fiat Like 1.0 Fire Flex 5p.,Fiat,Hatch,2019,100000,,,Manual,Hidráulica,Branco,4 Portas,,Não,Hidráulica
52.500,"Carros, Vans E Utilitários",Volkswagen 1.6 Msi Flex 8v 4p,Volkswagen,Sedã,2019,78000,1.6,Flex,Manual,Hidráulica,Cinza,4 Portas,5,Não,Hidráulica
24.000,"Carros, Vans E Utilitários",Ford 1.0 8v Flex/class 1.0 8v Flex 5p,Ford,Hatch,2011,55000,1.0,Flex,Manual,Mecânica,Prata,4 Portas,0,Não,Mecânica
107.990,"Carros, Vans E Utilitários",Mercedes-benz 320 Furgão S. Longa (elétrico),Mercedes-benz,Van/utilitário,2015,167900,2.0 - 2.9,Diesel,Manual,Hidráulica,Prata,,0,Não,Hidráulica
94.000,"Carros, Vans E Utilitários",Fiat Freedom 1.3 Flex 8v Cd,Fiat,Pick-up,2022,93117,1.3,Flex,Manual,Elétrica,Branco,4 Portas,1,Não,Elétrica
60.000,"Carros, Vans E Utilitários",Fiat Working Hard 1.4 Fire Flex 8v Ce,Fiat,Pick-up,2020,85000,1.4,,Manual,Mecânica,Branco,2 Portas,,Não,Mecânica
136.000,"Carros, Vans E Utilitários",Bmw Sdrive 20i X-line 2.0 Tb Active Flex,Bmw,Suv,2019,72000,2.0 - 2.9,Flex,Automático,Eletro-hidráulica,Branco,4 Portas,,Não,5
35.900,"Carros, Vans E Utilitários",Fiat Attrac. 1.4 Evo F.flex 8v,Fiat,Sedã,2014,86000,1.4,Flex,Manual,Hidráulica,Branco,4 Portas,,Não,Hidráulica
80.000,"Carros, Vans E Utilitários",Toyota Xs 1.5 Flex 16v 5p Aut.,Toyota,Hatch,2023,39000,1.5,,Automático,Elétrica,Branco,4 Portas,,Não,Elétrica
63.500,"Carros, Vans E Utilitários",Chery Act 1.5 16v Flex Aut.5p,Chery,Suv,2020,69700,1.5,Flex,Automático,Hidráulica,Branco,4 Portas,4,Não,Hidráulica
117.500,"Carros, Vans E Utilitários",Honda Exl 1.8 Flexone 16v 5p Aut.,Honda,Suv,2021,52000,1.8,Flex,Automático,Elétrica,Branco,4 Portas,4,Não,Elétrica
35.000,"Carros, Vans E Utilitários",Chevrolet Ls 1.4 Econoflex 8v 2p,Chevrolet,Pick-up,2013,140000,1.4,Flex,Manual,Mecânica,Branco,2 Portas,,Não,Mecânica
21.000,"Carros, Vans E Utilitários",Fiat Mille 1.0 Fire/ F.flex/ Economy 2p,Fiat,Hatch,2012,82214,1.0,Flex,,,Branco,2 Portas,,Não,
52.790,"Carros, Vans E Utilitários",Kia Motors Ex 2.0 16v Mec.,Kia Motors,Suv,2011,112000,2.0 - 2.9,Gasolina,Manual,Hidráulica,Preto,4 Portas,8,Não,Hidráulica
30.000,"Carros, Vans E Utilitários",Chery 1.0 Look Fl 12v/1.0 12v Flex 5p,Chery,Hatch,2018,178000,1.0,Flex,Manual,Hidráulica,Branco,4 Portas,0,Não,Hidráulica
40.000,"Carros, Vans E Utilitários",Ford Sedan 1.6 16v Flex Mec.,Ford,Sedã,2014,110255,1.6,Flex,Manual,Elétrica,Cinza,4 Portas,8,Não,Elétrica
34.900,"Carros, Vans E Utilitários",Fiat Celebration 1.0 Fire Flex 8v 4p,Fiat,Hatch,2015,122252,1.0,Flex,Manual,Hidráulica,Prata,4 Portas,7,Não,Hidráulica
299.990,"Carros, Vans E Utilitários",Toyota Cd Srx 4x4 2.8 Tdi 16v Diesel Aut.,Toyota,Pick-up,2024,72456,2.0 - 2.9,Diesel,Automático,Hidráulica,Branco,4 Portas,4,Não,Hidráulica
55.790,"Carros, Vans E Utilitários",Volkswagen 1.0 Flex 12v 4p,Volkswagen,Sedã,2023,610000,1.0,Flex,Manual,Hidráulica,Branco,4 Portas,6,Não,Hidráulica
32.000,"Carros, Vans E Utilitários",Ford 1.0 Se/se Plus Tivct Flex 5p,Ford,Hatch,2018,156196,1.0,Flex,Manual,Elétrica,Branco,4 Portas,7,Não,Elétrica
189.990,"Carros, Vans E Utilitários",Bmw A 2.0 Tb M Sport Activeflex 16v 4p,Bmw,Sedã,2021,34000,2.0 - 2.9,Gasolina,Automático,Eletro-hidráulica,Branco,4 Portas,,Não,5
59.990,"Carros, Vans E Utilitários",Ford Limited 3.5 V6 24v Awd Aut.,Ford,Suv,2013,167000,3.0 - 3.9,Gasolina,Automático,Hidráulica,Prata,4 Portas,6,Não,Hidráulica
55.900,"Carros, Vans E Utilitários",Volkswagen Beetle 2.0 Mi Mec./aut.,Volkswagen,Hatch,2010,106000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Outra,2 Portas,,Não,Hidráulica
139.900,"Carros, Vans E Utilitários",Jeep Td 350 80 Anos 2.0 4x4 Die. Aut,Jeep,Suv,2022,124000,2.0 - 2.9,Diesel,Automático,Elétrica,Cinza,4 Portas,,Não,Elétrica
50.790,"Carros, Vans E Utilitários",Volkswagen Geração Vii City 1.0 12v Total Flex Mec. 4p,Volkswagen,Hatch,2023,60000,1.0,Flex,Manual,Hidráulica,Cinza,4 Portas,6,Não,Hidráulica
48.790,"Carros, Vans E Utilitários",Fiat Like 1.0 Fire Flex 5p.,Fiat,Hatch,2022,42000,1.0,Flex,Manual,Elétrica,Prata,4 Portas,2,Sim,Elétrica
44.900,"Carros, Vans E Utilitários",Kia Motors 1.6 16v Mec.,Kia Motors,Hatch,2011,160000,1.6,Flex,Manual,Hidráulica,Cinza,4 Portas,1,Não,Hidráulica
108.900,"Carros, Vans E Utilitários",Citroen Exclusive 1.6 Flex 16v 5p Aut.,Citroen,Suv,2014,110000,1.6,Flex,Automático,Elétrica,Branco,4 Portas,1,Não,Elétrica
99.900,"Carros, Vans E Utilitários",Jeep Long. T270 1.3 Tb 4x2 Flex Aut.,Jeep,Suv,2023,80000,1.3,Flex,Automático,Elétrica,Cinza,4 Portas,1,Não,Elétrica
69.900,"Carros, Vans E Utilitários",Toyota 2.0 Xei 16v Flex 4p Automatico,Toyota,Sedã,2015,0,2.0 - 2.9,Flex,Automático,Hidráulica,Azul,4 Portas,0,Não,Hidráulica
39.900,"Carros, Vans E Utilitários",Kia Motors Grand 2.0 8v Tb-ic Diesel,Kia Motors,Suv,2001,180000,2.0 - 2.9,Diesel,Manual,Hidráulica,Azul,4 Portas,4,Não,Hidráulica
22.500,"Carros, Vans E Utilitários",Ford 1.6 8v Flex/class 1.6 8v Flex 5p,Ford,Hatch,2010,149500,1.6,Flex,Manual,Hidráulica,Outra,4 Portas,,Não,Hidráulica
93.000,"Carros, Vans E Utilitários",Hyundai Sport 2.0 16v Flex Aut.,Hyundai,Suv,2018,72000,2.0 - 2.9,Flex,Automático,,Vermelho,,7,Não,
58.890,"Carros, Vans E Utilitários",Jeep Longitude 1.8 4x2 Flex 16v Aut.,Jeep,Suv,2016,92900,1.8,Flex,Automático,Elétrica,Branco,4 Portas,4,Não,Elétrica
32.000,"Carros, Vans E Utilitários",Renault Expression Hi-power 1.0 16v 5p,Renault,Hatch,2016,180000,1.0,Flex,Manual,Hidráulica,Outra,4 Portas,5,Não,Hidráulica
38.000,"Carros, Vans E Utilitários",Fiat Week. Attractive 1.4 Fire Flex 8v,Fiat,Perua,2014,133000,1.4,Flex,Manual,Hidráulica,Branco,4 Portas,,Não,Hidráulica
77.900,"Carros, Vans E Utilitários",Ford Limited 3.0 Pse 4x4 Cd Tb Diesel,Ford,Pick-up,2006,64990,3.0 - 3.9,Diesel,Manual,Hidráulica,Prata,4 Portas,3,Não,Hidráulica
185.900,"Carros, Vans E Utilitários",Jeep Overl. Td380 2.0 4x4 Die. Aut,Jeep,Suv,2022,37000,2.0 - 2.9,Diesel,Automático,Elétrica,Outra,4 Portas,,Não,Elétrica
51.890,"Carros, Vans E Utilitários",Hyundai Sense 1.0 12v Flex Mec.,Hyundai,Hatch,2021,40000,1.0,Flex,Manual,Elétrica,Prata,4 Portas,6,Não,Elétrica
43.000,"Carros, Vans E Utilitários",Volkswagen Sportline 1.6 Mi Total Flex 8v 5p,Volkswagen,Hatch,2013,183500,1.6,Flex,Manual,Hidráulica,Branco,4 Portas,2,Não,Hidráulica
45.000,"Carros, Vans E Utilitários",Hyundai Unique 1.0 Flex 12v Mec.,Hyundai,Hatch,2019,39000,1.0,Flex,Manual,Hidráulica,Outra,4 Portas,,Não,Hidráulica
47.900,"Carros, Vans E Utilitários",Chevrolet Hatch Lt 1.4 8v Flex Power Mec. 4p,Chevrolet,Hatch,2014,149000,1.4,Flex,Manual,Hidráulica,Prata,4 Portas,,Não,Hidráulica
41.900,"Carros, Vans E Utilitários",Chevrolet Hatch Lt 1.4 8v Flex Power Mec. 4p,Chevrolet,Hatch,2013,94000,1.4,Flex,Manual,Hidráulica,Branco,4 Portas,4,Não,Hidráulica
90.000,"Carros, Vans E Utilitários",Fiat Volcano 2.0 16v 4x4 Tb Diesel Aut.,Fiat,Pick-up,2017,0,2.0 - 2.9,Diesel,Automático,Hidráulica,Preto,4 Portas,0,Não,Hidráulica
43.900,"Carros, Vans E Utilitários",Ford Sed. Ti./ti.plus 2.0 16v Flex Aut,Ford,Sedã,2013,160000,2.0 - 2.9,Flex,Automático,Eletro-hidráulica,Outra,4 Portas,4,Não,5
250.000,"Carros, Vans E Utilitários",Toyota Cd Srx 4x4 2.8 Tdi 16v Diesel Aut.,Toyota,Pick-up,2021,60000,2.0 - 2.9,Diesel,Automático,Eletro-hidráulica,Branco,4 Portas,0,Não,5
12.900,"Carros, Vans E Utilitários",Fiat Mille Elx 2p E 4p,Fiat,Hatch,1995,91000,1.0,Gasolina,Manual,Mecânica,Cinza,2 Portas,,Não,Mecânica
28.500,"Carros, Vans E Utilitários",Fiat C/ Cl,Fiat,Hatch,1977,89000,1.3,Gasolina,Manual,Mecânica,Branco,2 Portas,5,Não,Mecânica
89.000,"Carros, Vans E Utilitários",Chery Eq1 Tech (elétrico),Chery,Hatch,2023,9000,,Elétrico,Automático,Elétrica,Branco,3 Portas,3,Não,Elétrica
58.900,"Carros, Vans E Utilitários",Hyundai C.style/c.plus 1.6 Flex 16v Aut.,Hyundai,Hatch,2016,104000,1.6,Flex,Automático,Hidráulica,Preto,4 Portas,,Não,Hidráulica
33.300,"Carros, Vans E Utilitários",Volkswagen 1.6/1.6 City Mi Total Flex 8v 4p,Volkswagen,,2014,237750,1.6,,Manual,Hidráulica,Prata,4 Portas,,Não,Hidráulica
98.000,"Carros, Vans E Utilitários",Jeep Longitude 2.0 4x4 Tb Diesel Aut,Jeep,Suv,2020,78000,2.0 - 2.9,Diesel,Automático,Elétrica,Branco,4 Portas,,Não,Elétrica
35.000,"Carros, Vans E Utilitários",Chevrolet Advantage 2.0 Mpfi 8v Flexpower 5p,Chevrolet,Sedã,2011,168123,,,Manual,Hidráulica,Prata,4 Portas,,Não,Hidráulica
114.900,"Carros, Vans E Utilitários",Fiat Impetus 1.0 Turbo 200 Flex Aut.,Fiat,Hatch,2024,8100,1.0,Flex,Automático,Elétrica,Cinza,4 Portas,4,Não,Elétrica
125.000,"Carros, Vans E Utilitários",Chery Txs 1.6 Turbo Tgdi Aut,Chery,Suv,2022,33301,1.6,Gasolina,Automático,Elétrica,Branco,4 Portas,,Não,Elétrica
85.900,"Carros, Vans E Utilitários",Toyota Xei 2.0 Flex 16v Aut.,Toyota,,2015,112400,,,Automático,,Branco,4 Portas,,Não,
349.900,"Carros, Vans E Utilitários",Ram Rebel 5.7 Hemi Cd V8 4x4 Aut,Ram,Pick-up,2022,48000,4.0 Ou Mais,Gasolina,Automático,Elétrica,Preto,4 Portas,,Não,Elétrica
78.000,"Carros, Vans E Utilitários",Audi Sedan 1.4 Tfsi Flex Tiptronic 4p,Audi,Sedã,2016,102000,1.4,Flex,Automático,Elétrica,Preto,4 Portas,3,Não,Elétrica
40.900,"Carros, Vans E Utilitários",Kia Motors Ex 1.1/1.0/ 1.0 Flex Mec.,Kia Motors,Hatch,2012,130,1.0,Flex,Manual,Mecânica,Preto,4 Portas,1,Não,Mecânica
32.000,"Carros, Vans E Utilitários",Chevrolet Gl/sl/lite/turim 1.8,Chevrolet,Hatch,1990,103000,1.8,álcool,Manual,Hidráulica,Prata,2 Portas,,Não,Hidráulica
120.000,"Carros, Vans E Utilitários",Iveco 35s14 3.0 16v Turbo Diesel Mec.,Iveco,Caminhão Leve,2011,385000,3.0 - 3.9,Diesel,Manual,Hidráulica,Branco,2 Portas,1,Não,Hidráulica
35.500,"Carros, Vans E Utilitários",Renault Zen 1.0 Flex 12v 5p Mec.,Renault,Hatch,2020,90000,1.0,Flex,Manual,Elétrica,Branco,4 Portas,,Não,Elétrica
63.900,"Carros, Vans E Utilitários",Suzuki 2.0 16v 4x2/4x4 5p Aut.,Suzuki,Suv,2016,125500,2.0 - 2.9,Gasolina,Automático,Hidráulica,Cinza,4 Portas,0,Não,Hidráulica
50.000,"Carros, Vans E Utilitários",Chevrolet Joy Hatch 1.0 8v Flex Mec. 4p,Chevrolet,Hatch,2019,94517,1.0,Flex,Manual,Elétrica,Branco,4 Portas,,Não,Elétrica
119.990,"Carros, Vans E Utilitários",Mitsubishi Gt 3.8 V6 267cv,Mitsubishi,Coupé,2007,50000,3.0 - 3.9,Gasolina,Automático,Hidráulica,Preto,2 Portas,,,
63.000,"Carros, Vans E Utilitários",Chevrolet Hatch Lt 1.0 12v Flex Mec. 4p,Chevrolet,Hatch,2020,50300,1.0,Flex,Manual,Elétrica,Preto,4 Portas,7,Não,Elétrica
7.500,"Carros, Vans E Utilitários",Fiat 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,Fiat,Hatch,2006,125590,1.0,Flex,Manual,Hidráulica,Outra,4 Portas,,Não,Hidráulica
128.900,"Carros, Vans E Utilitários",Chevrolet Premier 1.2 Turbo 12v Flex Aut,Chevrolet,Suv,2024,47894,1.2,Flex,Automático,Elétrica,Branco,4 Portas,8,Não,Elétrica
37.500,"Carros, Vans E Utilitários",Suzuki 2.0 16v 145cv 4wd 5p Aut.,Suzuki,Hatch,2012,125000,,Gasolina,Automático,Elétrica,Cinza,4 Portas,,Não,Elétrica
18.900,"Carros, Vans E Utilitários",Fiat 1.0/ Trofeo 1.0 Fire/ Fire Flex 4p,Fiat,Hatch,2007,200000,1.0,Flex,Manual,Hidráulica,Cinza,4 Portas,3,Não,Hidráulica
38.900,"Carros, Vans E Utilitários",Volkswagen Gl 1.8 4p (argentino),Volkswagen,Sedã,1995,138000,1.8,Gasolina,Manual,Hidráulica,Cinza,4 Portas,7,Não,Hidráulica
117.900,"Carros, Vans E Utilitários",Volkswagen Tsi 1.0 Flex 12v 4p Mec.,Volkswagen,Sedã,2025,1,1.0,Flex,Manual,Elétrica,Branco,4 Portas,3,Não,Elétrica
104.900,"Carros, Vans E Utilitários",Mercedes-benz 1.6 Turbo 16v/flex 16v Aut.,Mercedes-benz,Sedã,2015,117000,1.6,Gasolina,Automático,Hidráulica,Preto,4 Portas,4,Não,Hidráulica
97.900,"Carros, Vans E Utilitários",Jeep Longitude 2.0 4x2 Flex 16v Aut.,Jeep,Suv,2019,76000,2.0 - 2.9,Flex,Automático,Hidráulica,Branco,4 Portas,6,Não,Hidráulica
88.900,"Carros, Vans E Utilitários",Fiat Trekking 1.3 8v Flex,Fiat,Hatch,2024,26000,1.3,Flex,Manual,Elétrica,Branco,4 Portas,1,Não,Elétrica
127.900,"Carros, Vans E Utilitários",Bmw A M Sport 2.0 16v Flex 4p,Bmw,Sedã,2015,99079,2.0 - 2.9,Flex,Automático,Eletro-hidráulica,Preto,4 Portas,3,Não,5
43.900,"Carros, Vans E Utilitários",Fiat Attractive 1.0 Evo Fire Flex 8v 5p,Fiat,Hatch,2016,147000,1.0,Flex,Manual,Hidráulica,Cinza,4 Portas,,Não,Hidráulica
55.900,"Carros, Vans E Utilitários",Ford Limited 3.5 V6 24v Awd Aut.,Ford,Suv,2014,125000,3.0 - 3.9,Gasolina,Automático,Hidráulica,Branco,4 Portas,,Não,Hidráulica
17.500,"Carros, Vans E Utilitários",Fiat Mille 1.0/ I.e./ Electronic/ Brio,Fiat,Hatch,1993,150000,1.0,Gasolina,Manual,Mecânica,Cinza,2 Portas,,Não,Mecânica
63.500,"Carros, Vans E Utilitários",Volkswagen Geração Vii 1.6 Msi 16v Flex Aut. 4p,Volkswagen,Hatch,2019,112000,1.6,Flex,Automático,Hidráulica,Branco,4 Portas,,Não,Hidráulica
75.900,"Carros, Vans E Utilitários",Mini S 1.6 Aut.,Mini,Hatch,2013,48000,1.6,Gasolina,Automático,Hidráulica,Outra,2 Portas,8,Não,Hidráulica
27.000,"Carros, Vans E Utilitários",Suzuki 2.0 16v 4x2/4x4 5p Aut.,Suzuki,Suv,2010,130000,2.0 - 2.9,Gasolina,Automático,Hidráulica,Prata,4 Portas,,Não,Hidráulica
163.900,"Carros, Vans E Utilitários",Toyota Xei 2.0 Flex 16v Aut.,Toyota,Sedã,2022,52632,2.0 - 2.9,Flex,Automático,Elétrica,Branco,4 Portas,,Não,Elétrica
239.800,"Carros, Vans E Utilitários",Mitsubishi Triton Sport Hpe-s 2.4 Cd Dies. Aut,Mitsubishi,Pick-up,2024,65000,2.0 - 2.9,Diesel,Automático,Hidráulica,,4 Portas,,Não,Hidráulica
30.100,"Carros, Vans E Utilitários",Kia Motors Ex 1.1/1.0/ 1.0 Flex Aut.,Kia Motors,Hatch,2011,95000,1.0,Gasolina,Automático,Hidráulica,Cinza,4 Portas,,Não,Hidráulica
29.900,"Carros, Vans E Utilitários",Volkswagen Trend 1.6 Mi Total Flex 8v 4p,Volkswagen,Sedã,2009,80000,1.6,Flex,,Hidráulica,Outra,4 Portas,,Não,Hidráulica
